db_no,inventory_th,years_after_thin,target_stand,plot_install_year,region_symbol,experiment,thinning_intensity,thinning_intensity_rate,plot_size,plot_size_corrected,thin_ba_rate_apply,thin_rate_rank,thin_rate_text,thin_rate_class1,thin_rate_class2,si_v3,si_v4,age_establish,age_est_class,age,age_class,ba,dbh,Hd_v3,Hd_v4,height_v3,height_v4,tph,vol_v3,vol_v4,bagr,dbhgr,Dq,sdi_max,sdi,rd
36481,1,0,b잣나무림,2014,동부15,b잣나무림_2014_동부15,b약도간벌,20,0.0625,0.054663731696212234,21.567148494330254,2,b약도간벌,2,2,18.849815151788885,18.972781557542568,40,4,40,4,37.15684017729913,29.123333333333335,NA,19.218714369049934,NaN,17.72597464578663,548.8099525791936,327.29526588905975,333.24942154730417,5.005860281067108,1.8866666666666667,29.360500676929888,1089.0740805976213,667.1046220194177,0.612542924218111
36522,1,0,b잣나무림,2014,동부15,b잣나무림_2014_동부15,c강도간벌,40,0.09,0.08402223838474815,39.93979813639218,3,c강도간벌,3,4,19.935557464052152,19.560038575982663,40,4,40,4,19.236657340284804,28.512,NA,18.809000799843684,NaN,17.42846089418438,297.5402760102859,165.81158831075533,170.81935397678228,2.3822953824287154,1.7560000000000002,28.691085723618063,1089.0740805976213,351.68741581896415,0.32292331815111996
36568,1,0,b잣나무림,2015,북부01,b잣나무림_2015_북부01,a무간벌,0,0.04,0.038450467837532754,0,1,a무간벌,0,0,18.381544218766436,18.381544218766436,41,5,41,5,42.889244578973845,30.472727272727273,18.9,18.9,17.663636363636364,17.663636363636364,572.1646897238811,374.8735194001973,374.8735194001973,4.064758821192818,1.4409090909090914,30.89361510968658,1089.0740805976213,739.8280998345151,0.6793184348199159
36591,1,0,b잣나무림,2015,북부01,b잣나무림_2015_북부01,b약도간벌,20,0.0625,0.06064348289224978,16.652134864116405,2,b약도간벌,1,2,17.775108252952048,18.689946518001364,41,5,41,5,28.82122681085173,30.691304347826087,NA,19.947757358001102,NaN,18.403145718891484,379.2658156007625,267.05773856649256,264.4097049838948,2.644013321845904,1.3739130434782645,31.10566144471202,1089.0740805976213,494.49303563426736,0.45404903527124435
36619,1,0,b잣나무림,2015,북부01,b잣나무림_2015_북부01,c강도간벌,40,0.09,0.08803328406604251,36.24807338722067,3,c강도간벌,3,4,17.338707759941347,18.24560038183901,41,5,41,5,14.919546058002881,30.2,NA,19.487553037034797,NaN,17.598895760745517,204.46811897300586,135.64514066113512,135.72133645402386,2.0231790691179246,2.0055555555555564,30.480357973984205,1089.0740805976213,260.0965312085611,0.23882354363427238
36652,1,0,b잣나무림,2017,동부01,b잣나무림_2017_동부01,a무간벌,0,0.046,0.03673723346217547,0,1,a무간벌,0,0,17.680763335421915,17.680763335421915,31,4,31,4,28.89330578301121,18.56578947368421,14.466666666666667,14.466666666666667,12.663157894736843,12.663157894736843,1034.372934998621,192.37468387042483,192.37468387042483,4.6597885511671,1.4394736842105296,18.85884547451352,1089.0740805976213,734.5853413657144,0.6745044753637109
36691,1,0,b잣나무림,2017,동부01,b잣나무림_2017_동부01,b약도간벌,20,0.0625,0.047877777694936126,16.16557924156338,2,b약도간벌,1,2,16.514864955948017,17.9273072445811,31,4,31,4,25.55275704591563,18.597727272727273,NA,15.574602923673877,NaN,13.34905291598016,919.0067316899242,119.09235713342375,185.28875405034003,5.600601587450253,1.9409090909090914,18.81544940636913,1089.0740805976213,650.8322982705716,0.5976014945773315
36748,1,0,b잣나무림,2017,동부01,b잣나무림_2017_동부01,c강도간벌,40,0.09,0.06474058203047861,38.52334886601524,3,c강도간벌,3,4,18.04507172208869,18.04507172208869,31,4,31,4,21.097795956282578,19.65681818181818,14.847058823529412,14.847058823529412,12.93012048192771,12.93012048192771,679.6355333859318,145.0612391247693,145.0612391247693,3.7875680022218248,1.678409090909092,19.880878204491328,1089.0740805976213,514.5987152246526,0.47251029511442444
36831,1,0,b잣나무림,2017,동부02,b잣나무림_2017_동부02,a무간벌,0,0.04,0.030641777724759123,0,1,a무간벌,0,0,17.13314277795068,17.13314277795068,54,6,54,6,57.619812935804994,21.045833333333334,20.09,20.09,16.635416666666668,16.635416666666668,1566.4887471987342,500.9392056139479,500.9392056139479,2.9579905729647535,0.7626773049645372,21.641000824053098,1089.0740805976213,1314.7680557129702,1.2072347319031786
36881,1,0,b잣나무림,2017,동부02,b잣나무림_2017_동부02,b약도간벌,20,0.0625,0.049250672100420126,20.1355335215369,2,b약도간벌,2,2,17.627915254690404,16.54471214010706,54,6,54,6,41.56812557696029,26.021052631578947,NA,18.316577152920495,NaN,16.10095593123855,771.5630747641279,327.9165808553958,355.24565152094084,3.280910205849743,0.9973684210526343,26.190848140443823,1089.0740805976213,816.4087640684684,0.7496356571267128
36937,1,0,b잣나무림,2017,동부02,b잣나무림_2017_동부02,c강도간벌,40,0.09,0.06894399988070801,41.73441802488595,3,c강도간벌,4,4,18.0144688364999,18.0144688364999,54,6,54,6,31.71002940441708,26.0675,21.05263157894737,21.05263157894737,17.766666666666666,17.766666666666666,580.1810174810128,290.5584023871735,290.5584023871735,1.648181014665834,0.6625000000000014,26.379807618707158,1089.0740805976213,619.2844897165763,0.5686339439615977
37029,1,0,b잣나무림,2017,동부03,b잣나무림_2017_동부03,a무간벌,0,0.04,0.039847787923669824,0,1,a무간벌,0,0,17.531484070142163,17.531484070142163,28,3,28,3,26.67076404880999,17.95,12.385714285714286,12.385714285714286,10.748387096774193,10.748387096774193,1003.8198375433474,147.398339657171,162.7496674059476,-2.277662853905472,1.485483870967741,18.392675172470156,1089.0740805976213,691.5498281714304,0.6349887858794211
37069,1,0,b잣나무림,2017,동부03,b잣나무림_2017_동부03,b약도간벌,20,0.0625,0.06037036414306677,19.747088935825715,2,b약도간벌,1,2,19.262633282159886,21.74037742800364,28,3,28,3,17.15260473625041,21.692592592592593,NA,17.548543461544966,NaN,13.534087229810313,447.23930993715584,110.80181302448243,136.48046599415284,5.298628062323903,3.2814814814814817,22.097854764324644,1089.0740805976213,385.0144230347958,0.3535245488750609
37111,1,0,b잣나무림,2017,동부03,b잣나무림_2017_동부03,c강도간벌,40,0.09,0.0888919506535624,41.0706764784164,3,c강도간벌,4,4,18.377887031488562,20.15950981643979,28,3,28,3,14.241370956159573,17.655102040816328,NA,15.898628548748471,NaN,12.58699983326941,551.2310129290238,64.74588483754184,103.12111923614384,2.337217305275482,2.2893424036281154,18.136945043479734,1089.0740805976213,373.3522310114192,0.34281619374004835
37202,1,0,b잣나무림,2017,동부04,b잣나무림_2017_동부04,a무간벌,0,0.04,0.03595176185196668,0,1,a무간벌,0,0,18.887552689770143,18.887552689770143,32,4,32,4,24.427132606352647,18.674193548387098,16.383333333333333,16.383333333333333,14.376666666666667,14.376666666666667,862.2665038682713,182.84798924034916,180.41048943600492,1.9695815717502505,1.115806451612901,18.991993219554736,1089.0740805976213,617.6126894912057,0.567098878298798
37233,1,0,b잣나무림,2017,동부04,b잣나무림_2017_동부04,b약도간벌,20,0.0625,0.05119700276806199,22.1888013995177,2,b약도간벌,2,2,17.173215669790032,18.310811656712424,32,4,32,4,27.18431383523686,19.662222222222223,NA,16.150659958128955,NaN,13.798553752126644,878.9577039082484,142.15125899010698,202.45315977025925,4.4768475269207,1.5377777777777766,19.844047526203475,1089.0740805976213,664.0226340905863,0.6097130084357612
37297,1,0,b잣나무림,2017,동부04,b잣나무림_2017_동부04,c강도간벌,40,0.09,0.07794228634059948,40.15075278256557,3,c강도간벌,4,4,18.574029117281718,19.798211554303336,32,4,32,4,20.279939541555766,22.905405405405407,NA,17.45775505537722,NaN,14.77149891063101,474.7102213336923,141.50853558237011,165.6545764372954,4.793005126641461,2.7513513513513495,23.32244597992429,1089.0740805976213,436.31931722761414,0.4006332764692987
37372,1,0,b잣나무림,2017,동부05,b잣나무림_2017_동부05,a무간벌,0,0.04,0.03961072274966281,0,1,a무간벌,0,0,18.63491194947389,18.63491194947389,51,6,51,6,32.89292976191367,34.18571428571428,21.3,21.3,19.442857142857143,19.442857142857143,353.43965038151634,314.6769931317677,314.6769931317677,2.9703410869199516,1.528571428571432,34.422998956262624,1089.0740805976213,521.1502698975081,0.4785260058815565
37386,1,0,b잣나무림,2017,동부05,b잣나무림_2017_동부05,b약도간벌,20,0.0625,0.062034134477582624,18.821622844184475,2,b약도간벌,1,2,19.815870691555332,18.99587231594375,51,6,51,6,41.26125644989769,41.136842105263156,NA,20.98830492838823,NaN,20.29077024822259,306.28298693948994,453.0963772881725,409.18901602556184,4.560272612110943,2.2526315789473728,41.4156847989795,1089.0740805976213,565.3034311008918,0.5190679322665412
37410,1,0,b잣나무림,2017,동부05,b잣나무림_2017_동부05,c강도간벌,40,0.09,0.08932915364771897,41.765433046837096,3,c강도간벌,4,4,19.879180182582665,18.9394830290922,51,6,51,6,28.069418620663345,40.81578947368421,NA,20.784970001608663,NaN,19.78915075039427,212.69651870797912,306.3176385607536,277.7753367685508,3.1545205494967234,2.2473684210526272,40.99128919018875,1089.0740805976213,387.69319336933205,0.35598422575311706
37448,1,0,c낙엽송림,2013,남부01,c낙엽송림_2013_남부01,a무간벌,0,0.03,0.024574561328669753,0,1,a무간벌,0,0,26.341287834794425,26.341287834794425,49,5,49,5,41.34901913594735,25.48421052631579,28.9,28.9,24.93921568627451,24.93921568627451,773.1572395489222,493.9007015836327,492.7562774437787,1.0669141368602482,1.0546783625730995,26.09478673484116,1004.5093610046154,820.0094607546897,0.8163283415642775
37471,1,0,c낙엽송림,2013,남부01,c낙엽송림_2013_남부01,b약도간벌,20,0.04,0.03316150290220166,19.819665015230953,2,b약도간벌,1,2,24.34336448963593,24.34336448963593,49,5,49,5,29.61771350233405,23.86190476190476,27.5,27.5,22.740909090909092,22.740909090909092,633.2644229645504,340.2829821621508,340.2829821621508,0.8888617973448127,1.8591478696741888,24.40272233056913,1004.5093610046154,612.5892794661887,0.6098392939350359
37506,1,0,c낙엽송림,2013,남부01,c낙엽송림_2013_남부01,c강도간벌,40,0.0625,0.049250672100420126,39.04839036666051,3,c강도간벌,3,4,23.44125392126661,23.378412192803744,49,5,49,5,27.855739188113024,23.170967741935485,25.7375,25.53,22.732258064516127,20.583445455952134,629.433034675999,317.02480688881417,317.02480688881417,1.339719485871143,0.5064516129032235,23.737645343454204,1004.5093610046154,586.2199389330749,0.5835883284818701
37568,1,0,c낙엽송림,2013,남부02,c낙엽송림_2013_남부02,a무간벌,0,0.04,0.03881182905103986,0,1,a무간벌,0,0,24.893054102954242,24.893054102954242,36,4,36,4,34.84913872638353,25.16996336996337,23.96666666666667,23.96666666666667,21.356521739130436,21.356521739130436,669.8988590774337,378.9455655683435,379.7545391794927,-3.6827514950190903,0.21533683707597007,25.7363210090818,1004.5093610046154,697.1305056095457,0.6940010045424979
37594,1,0,c낙엽송림,2013,남부02,c낙엽송림_2013_남부02,b약도간벌,20,0.0625,0.0590949109749573,15.607664964218529,2,b약도간벌,1,2,24.91183238864538,24.91183238864538,36,4,36,4,23.866969723171323,26.68,24.5,24.5,21.901041666666668,21.901041666666668,423.04827247466824,255.2688034760323,255.2688034760323,2.32209473619125,1.2439999999999998,26.801477571208647,1004.5093610046154,465.447921561235,0.46335847094121446
37626,1,0,c낙엽송림,2013,남부02,c낙엽송림_2013_남부02,c강도간벌,40,0.09,0.08932915364771897,39.36087548451251,3,c강도간벌,3,4,26.4808685921715,26.4808685921715,36,4,36,4,19.87019909878108,25.875757575757575,25.7,25.7,22.756003289473686,22.756003289473686,369.4202693349111,221.84861453349092,221.84861453349092,2.6739398895634245,1.6757575757575758,26.16952310214956,1004.5093610046154,393.3477991672809,0.39158201450098146
37691,1,0,c낙엽송림,2013,남부03,c낙엽송림_2013_남부03,a무간벌,0,0.04,0.034641016151377546,27.66558265463641,2,b약도간벌,2,3,17.971459621781356,17.971459621781356,48,5,48,5,22.406044926321716,19.488,19.55,19.55,16.339,16.339,721.6878364870322,204.34136683338923,204.34136683338923,0.5805574996302809,0.6515833333333347,19.882132682385965,1004.5093610046154,526.9841018610254,0.5246184080693739
37733,1,0,c낙엽송림,2013,남부03,c낙엽송림_2013_남부03,b약도간벌,20,0.0625,0.05300300600977662,12.371235875599211,1,a무간벌,1,1,21.13619403179837,21.13619403179837,48,5,48,5,27.932215905955616,24.12714126807564,23.5,23.5,18.85675,18.85675,584.8724880675999,283.28245763228983,283.28245763228983,1.6165281922973485,0.6606229143492754,24.65909637637176,1004.5093610046154,573.952568251708,0.5713760274744427
37774,1,0,c낙엽송림,2013,남부03,c낙엽송림_2013_남부03,c강도간벌,40,0.09,0.07372368398600926,32.71909973231145,3,c강도간벌,3,3,21.964946967090892,21.964946967090892,48,5,48,5,21.996441634200778,25.00625,23.85,23.85,19.021071428571428,19.021071428571428,434.0531871151844,230.55213601568792,230.55213601568792,1.0874003712228735,1.1679435483870968,25.401525544738455,1004.5093610046154,443.65126959155845,0.44165966671317064
37866,1,0,c낙엽송림,2013,남부04,c낙엽송림_2013_남부04,a무간벌,0,0.04,0.034641016151377546,1.8354778888206624,1,a무간벌,0,0,24.488069736453042,24.283689208985223,22,3,22,3,17.582177499664656,13.351282051282052,17.242857142857144,16.81111111111111,13.514705882352942,12.987002656022533,1125.8330249197702,166.25790016356007,172.52418999468773,2.2724865509569945,0.8487179487179475,14.101145616307484,1004.5093610046154,512.9840954018824,0.5106812492905434
37915,1,0,c낙엽송림,2013,남부04,c낙엽송림_2013_남부04,b약도간벌,20,0.0625,0.05617462789369794,20.8645996871533,2,b약도간벌,2,2,29.893726048853363,29.611012363403628,22,3,22,3,23.15781573194348,20.005,21.7625,21.165278173999774,18.7325,17.23195259191002,712.0652419041209,230.34988879546597,230.34988879546597,2.287435747041563,1,20.349041746480353,1004.5093610046154,536.7920438818381,0.5343823210815969
37977,1,0,c낙엽송림,2013,남부04,c낙엽송림_2013_남부04,c강도간벌,40,0.09,0.08344654691101086,49.35032291004083,3,c강도간벌,4,5,29.23873324699737,28.856903586289302,22,3,22,3,14.584435638467378,18.821428571428573,21.344444444444445,20.53784391915908,18.42325581395349,15.90839050565365,503.316213249539,147.5822458570181,147.5822458570181,1.7558563672910719,1.3090592334494744,19.20787908769782,1004.5093610046154,350.5267470781151,0.34895319116543755
38094,1,0,c낙엽송림,2013,남부05,c낙엽송림_2013_남부05,a무간벌,0,0.03,0.027189233611099498,2.8811076923076797,1,a무간벌,0,0,27.37389269712702,27.340725260440514,23,3,23,3,22.793971724912993,19.525,19.5,19.5,16.995,16.995,735.5852793083279,212.49146033823666,212.49146033823666,4.054143747233319,1.6700000000000017,19.86316943491144,1004.5093610046154,536.4290433577067,0.5340209501096347
38115,1,0,c낙엽송림,2013,남부05,c낙엽송림_2013_남부05,b약도간벌,20,0.0225,0.018653345382488435,20.71124080103334,2,b약도간벌,2,2,21.790189989710356,21.934749277235657,23,3,23,3,21.348514597248464,15.366666666666667,15.8,16.114380345071442,13.704761904761904,13.560124710920158,1125.8034186036452,191.2916137900827,191.2916137900827,3.942665356500388,1.3380952380952387,15.538446940841077,1004.5093610046154,586.0788946945972,0.5834479174076153
38143,1,0,c낙엽송림,2013,남부05,c낙엽송림_2013_남부05,c강도간벌,40,0.0375,0.03180180360586597,37.81312122855041,3,c강도간벌,3,4,23.671567822258744,23.57303433990331,23,3,23,3,13.937087859585763,16.535,17.4,17.185714285714287,15.4,13.847209552746747,628.8951484597848,129.17103932187942,129.17103932187942,3.9668507724548974,2.155000000000001,16.797782591758953,1004.5093610046154,364.35925836727995,0.3627236066798643
38182,1,0,c낙엽송림,2013,남부06,c낙엽송림_2013_남부06,a무간벌,0,0.04,0.034641016151377546,0,1,a무간벌,0,0,21.78270266450073,21.78270266450073,54,6,54,6,31.78855696760069,30.32,24.55,24.55,22.664,22.664,433.0127018922193,332.6922084564111,332.6922084564111,2.4151872159381185,1.1266666666666652,30.573147259209897,1004.5093610046154,570.7876624330438,0.5682253292913029
38199,1,0,c낙엽송림,2013,남부06,c낙엽송림_2013_남부06,b약도간벌,20,0.04,0.033921923846257036,16.049172500016923,2,b약도간벌,1,2,24.18808096884348,24.18808096884348,54,6,54,6,37.32770476545008,30.85625,27.44,27.44,22.745652173913044,22.745652173913044,471.6713613448386,436.6226379384512,436.6226379384512,2.7201898819561663,1.1812500000000021,31.743217779550964,1004.5093610046154,654.641060890089,0.651702299952067
38222,1,0,c낙엽송림,2013,남부06,c낙엽송림_2013_남부06,c강도간벌,40,0.075,0.06740955347243753,27.20825527463043,3,c강도간벌,2,3,26.306586290128646,26.306586290128646,54,6,54,6,24.595615376695026,33.94705882352941,29.733333333333334,29.733333333333334,26.062845849802372,26.062845849802372,252.18977317437614,307.2956034122052,306.9711326139041,0.10668949150020879,4.110084033613447,35.2387236865756,1004.5093610046154,403.98888475688125,0.40217533100224145
38256,1,0,c낙엽송림,2013,남부07,c낙엽송림_2013_남부07,a무간벌,0,0.03,0.027189233611099498,0,1,a무간벌,0,0,25.032188511908767,25.032188511908767,38,4,38,4,28.36701838858988,24.49375,24.35,24.35,21.64375,21.64375,588.4682234466623,300.3412803796854,300.3412803796854,-1.6041754699664708,0.8991071428571438,24.774243177138636,1004.5093610046154,581.1859686914678,0.5785769563264404
38272,1,0,c낙엽송림,2013,남부07,c낙엽송림_2013_남부07,b약도간벌,20,0.04,0.036541818305704035,21.550934649883175,2,b약도간벌,2,2,25.58246237499579,25.55109264140745,38,4,38,4,17.895762907152573,25.991666666666667,24.366666666666667,24.275,21.325,20.850683675432027,328.390883551814,187.23624363191576,187.23624363191576,3.0782680111566165,2.241666666666667,26.341143356607237,1004.5093610046154,352.81247106481425,0.3512286542675566
